select chrname, pos from s6espair where depth >= 10 and ppair < 0.05/2500000

chr1	851010
chr1	884445
chr1	884456
chr1	993802
chr1	1041565
chr1	1047638
chr1	1345293
chr1	1499545
chr1	1556708
chr1	1829940
chr1	1840748
chr1	2120497
chr1	2447450
chr1	2467386
chr1	2532601
chr1	2549913
chr1	2708094
chr1	3361061
chr1	3444701
chr1	3445235
chr1	3525693
chr1	3531624
chr1	3679053
chr1	3702759
chr1	3702884
chr1	3787772
chr1	3807643
chr1	4616214
chr1	6144535
chr1	6162012
chr1	6218501
chr1	6232299
chr1	6341621
chr1	6443238
chr1	6448069
chr1	6472635
chr1	6537290
chr1	6595992
chr1	7944181
chr1	8377897
chr1	8861330
chr1	10776820
chr1	11245357
chr1	11256006
chr1	11618660
chr1	12001892
chr1	12578349
chr1	12578723
chr1	13948917
chr1	14092203
chr1	15351632
chr1	15615550
chr1	15784081
chr1	15802449
chr1	16035582
chr1	16812310
chr1	17637733
chr1	18845637
chr1	18851012
chr1	19155654
chr1	19409552
chr1	21376025
chr1	21867577
chr1	22651173
chr1	23115105
chr1	23115116
chr1	23152863
chr1	25047044
chr1	25047050
chr1	25447092
chr1	25537800
chr1	25748489
chr1	26019060
chr1	26058502
chr1	26104796
chr1	26121956
chr1	26369342
chr1	26369365
chr1	26424568
chr1	26433135
chr1	26559737
chr1	26559741
chr1	26894471
chr1	27064467
chr1	27121104
chr1	27159197
chr1	27559855
chr1	27774478
chr1	27774520
chr1	27798530
chr1	27801128
chr1	27834262
chr1	28781022
chr1	29429977
chr1	30357010
chr1	30357013
chr1	31052746
chr1	31061725
chr1	31427167
chr1	31827319
chr1	32001283
chr1	32600472
chr1	32992176
chr1	33125023
chr1	33419487
chr1	33420173
chr1	33420180
chr1	34402756
chr1	34403342
chr1	35104228
chr1	35123282
chr1	36008045
chr1	36387771
chr1	36394911
chr1	36560604
chr1	36721380
chr1	37872714
chr1	37872725
chr1	38283570
chr1	38530672
chr1	39098123
chr1	39922038
chr1	40140032
chr1	40399636
chr1	40399936
chr1	40553680
chr1	41100355
chr1	41600667
chr1	41754610
chr1	41856475
chr1	42573205
chr1	42921670
chr1	43197033
chr1	43605675
chr1	43769934
chr1	43944969
chr1	44213237
chr1	44213240
chr1	44646077
chr1	44833550
chr1	45081452
chr1	45565254
chr1	45925309
chr1	45988817
chr1	45988939
chr1	46371112
chr1	47463885
chr1	47926675
chr1	50654551
chr1	50657773
chr1	52272008
chr1	52936365
chr1	53300670
chr1	53476986
chr1	54183776
chr1	54438478
chr1	54728544
chr1	54728560
chr1	55125730
chr1	58488498
chr1	63559841
chr1	63560871
chr1	65504206
chr1	74436544
chr1	77457742
chr1	78127265
chr1	78127285
chr1	78127289
chr1	84537129
chr1	91077532
chr1	92124085
chr1	92723021
chr1	92723779
chr1	94475404
chr1	96960253
chr1	98291790
chr1	100208359
chr1	101474875
chr1	109091255
chr1	109091294
chr1	110414479
chr1	110474696
chr1	110554300
chr1	110554312
chr1	111792786
chr1	111859777
chr1	111859902
chr1	113051441
chr1	113059108
chr1	113300301
chr1	114499116
chr1	114499118
chr1	115999270
chr1	116181911
chr1	116718294
chr1	116762793
chr1	116914208
chr1	119352295
chr1	143643841
chr1	143786985
chr1	144227849
chr1	145016493
chr1	148137851
chr1	148507720
chr1	149247602
chr1	149287438
chr1	150078860
chr1	150078876
chr1	150137426
chr1	150137435
chr1	151807769
chr1	152014761
chr1	152161017
chr1	152185329
chr1	152459542
chr1	152564997
chr1	152847161
chr1	153290277
chr1	153301707
chr1	153323718
chr1	153324350
chr1	153374939
chr1	153429841
chr1	153561360
chr1	154170966
chr1	154170971
chr1	154693141
chr1	154861224
chr1	157408384
chr1	157424911
chr1	157424917
chr1	158017102
chr1	158637144
chr1	159635987
chr1	166372723
chr1	168900253
chr1	170769045
chr1	172104232
chr1	176329729
chr1	177465142
chr1	178466371
chr1	179148276
chr1	180293126
chr1	180627367
chr1	181025479
chr1	182272630
chr1	182389094
chr1	182623352
chr1	182990106
chr1	191044552
chr1	196011094
chr1	196011099
chr1	196393201
chr1	198645557
chr1	198905576
chr1	200124514
chr1	200124540
chr1	200429849
chr1	200429949
chr1	200584552
chr1	201044088
chr1	201046841
chr1	201047296
chr1	201097027
chr1	201124695
chr1	201193834
chr1	201503567
chr1	201541321
chr1	201541328
chr1	202613910
chr1	202752212
chr1	202921542
chr1	203297670
chr1	204747855
chr1	205991771
chr1	206483542
chr1	208492814
chr1	208532672
chr1	209818007
chr1	209818141
chr1	210717333
chr1	210905360
chr1	210940426
chr1	211255399
chr1	218768896
chr1	221369354
chr1	221383076
chr1	223184162
chr1	223682266
chr1	223732476
chr1	224136476
chr1	226043008
chr1	226201925
chr1	226263676
chr1	226337639
chr1	226420014
chr1	226671117
chr1	226719032
chr1	226850072
chr1	227633398
chr1	227784570
chr1	227827966
chr1	228956134
chr1	229364595
chr1	229540052
chr1	229540062
chr1	231530810
chr1	232681270
chr1	233557387
chr1	233557912
chr1	234916138
chr1	239586919
chr1	242079009
chr1	242278900
chr1	242681600
chr1	242681882
chr1	242681886
chr1	242691418
